ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (g),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Meta: woostify_product_video_metabox,Handle,Images,Attribute 1 name,Attribute 2 name,Attribute 3 name,Attribute 1 value(s),Attribute 2 value(s),Attribute 3 value(s),Attribute 1 default,Attribute 2 default,Attribute 3 default,Attribute 1 visible,Attribute 2 visible,Attribute 3 visible,Attribute 1 global,Attribute 2 global,Attribute 3 global,Download 1 name,Download 1 URL
0101101,variable,0101101-P,"KA9358 Wardrobe, Different Sizes Available",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>KA9358 Wardrobe, Different Sizes Available</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>MDF, Wood</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Grey<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;""></div>
<div style=""text-align: center;""><img height=""5361"" width=""748"" src=""https://i.ibb.co/D1MsR9L/image.jpg""></div>
</div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1099.0,,Over £750,,,,,,,,,Buy Now,1,,ka9358-wardrobe,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9358-wardrobe-different-sizes-available-weilai-concept-weilai-concept.jpg?v=1676763194,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9358-wardrobe-different-sizes-available-weilai-concept-weilai-concept-2.jpg?v=1676763196,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9358-wardrobe-different-sizes-available-weilai-concept-weilai-concept-3.jpg?v=1676763198,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9358-wardrobe-different-sizes-available-weilai-concept-weilai-concept-4.jpg?v=1676763200",Style,Size,,"Standard,With Side Storage,Extra Storage On Top,Extra Storage On Top And The Side","1600,1800,2000",,,,,1,1,1,1,1,1,,
0101102,variable,0101102-P,"KA9347 Wardrobe, Different Wood Available",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>KA9347 Wardrobe, Different Wood Available</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>Wood</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Rosewood, Oak<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;""></div>
<div style=""text-align: center;""><img height=""8361"" width=""754"" src=""https://i.ibb.co/LxTzY8c/image.jpg""></div>
</div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,969.0,,Over £750,,,,,,,,,Buy Now,1,,ka9347-wardrobe-different-wood-available,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9347-wardrobe-different-wood-available-weilai-concept-weilai-concept.jpg?v=1676763194,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9347-wardrobe-different-wood-available-weilai-concept-weilai-concept-2.jpg?v=1676763196,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9347-wardrobe-different-wood-available-weilai-concept-weilai-concept-3.jpg?v=1676763198,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9347-wardrobe-different-wood-available-weilai-concept-weilai-concept-4.jpg?v=1676763200",Wood,Size,,"Oak,Rosewood","1600mm,1800mm",,,,,1,1,1,1,1,1,,
0101103,variable,0101103-P,"KA9336 Wardrobe, Rosewood & Black",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>KA9336 Wardrobe, Rosewood &amp; Black</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>MDF, Wood, Wood</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td><span>Rosewood &amp; Black</span></td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;""></div>
<div style=""text-align: center;""><img height=""4855"" width=""757"" src=""https://i.ibb.co/VDnmMX6/image.jpg""></div>
</div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1390.0,,Over £750,,,,,,,,,Buy Now,1,,ka9336-wardrobe-rosewood-black,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9336-wardrobe-rosewood-black-weilai-concept-weilai-concept.jpg?v=1676763194,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9336-wardrobe-rosewood-black-weilai-concept-weilai-concept-2.jpg?v=1676763196,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9336-wardrobe-rosewood-black-weilai-concept-weilai-concept-3.jpg?v=1676763198,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9336-wardrobe-rosewood-black-weilai-concept-weilai-concept-4.jpg?v=1676763199,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9336-wardrobe-rosewood-black-weilai-concept-weilai-concept-5.jpg?v=1676763201",Size,,,"1602*600*2000,1802*600*2000",,,,,,1,1,1,1,1,1,,
0101104,variable,0101104-P,"KA9325 Wardrobe, Rosewood, Different Size Available",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>KA9325 Wardrobe, Rosewood, Different Size Available</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td><span data-mce-fragment=""1"">Wood</span></td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>
<span data-mce-fragment=""1"">Rosewood</span><br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;"">
<span style=""font-size: 1.4em;""></span><br>
</div>
<div style=""text-align: center;""><img height=""5772"" width=""782"" src=""https://i.ibb.co/48CJWm5/image.jpg""></div>
</div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,689.0,,"Express Shipping (TV Stand & All Storage), Over £750",,,,,,,,,Buy Now,1,,ka9325-wardrobe-rosewood-different-size-available,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9325-wardrobe-rosewood-different-size-available-weilai-concept-weilai-concept.jpg?v=1676763194,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9325-wardrobe-rosewood-different-size-available-weilai-concept-weilai-concept-2.jpg?v=1676763196,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9325-wardrobe-rosewood-different-size-available-weilai-concept-weilai-concept-3.jpg?v=1676763198,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9325-wardrobe-rosewood-different-size-available-weilai-concept-weilai-concept-4.jpg?v=1676763199,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9325-wardrobe-rosewood-different-size-available-weilai-concept-weilai-concept-5.jpg?v=1676763201,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9325-wardrobe-rosewood-different-size-available-weilai-concept-weilai-concept-6.jpg?v=1676763203",Size,,,"One Door ( WIthout Mirror ),Two Doors ( WIthout Mirror ),Three Doors ( WIthout Mirror )",,,,,,1,1,1,1,1,1,,
0101105,variable,0101105-P,"KA9314 Wardrobe, Grey",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>KA9314 Wardrobe, Grey</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>MDF, Wood, Metal</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Grey<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;""></div>
<div style=""text-align: center;""><img height=""8625"" width=""785"" src=""https://i.ibb.co/4RRD6vH/image.jpg""></div>
</div>",,,taxable,standard,1,0.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,1559.0,,Over £750,,,,,,,,,Buy Now,1,,ka9314-wardrobe-grey,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9314-wardrobe-grey-weilai-concept-weilai-concept.jpg?v=1676763194,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9314-wardrobe-grey-weilai-concept-weilai-concept-2.jpg?v=1676763196,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9314-wardrobe-grey-weilai-concept-weilai-concept-3.jpg?v=1676763198,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ka9314-wardrobe-grey-weilai-concept-weilai-concept-4.jpg?v=1676763199",Title,,,Default Title,,,,,,1,1,1,1,1,1,,
0101106,variable,0101106-P,MU204 Loft Bar Stool,1,1,visible,"The MU204 Loft Bar stool is the perfect addition for the minimalistic and modern home. With its main material being wood, the color is natural and pairs well with any color schemes.","<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>MU204 Loft Bar Stool</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>Oak, Painted Steel, Wood</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Green, Black, Pink<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>No</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;""></div>
<div style=""text-align: center;""><img src=""https://i.ibb.co/QbvYjPw/changtu.jpg"" width=""754"" height=""9415""></div>
</div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,319.0,,"Deisgner furniture, designer furniture, £200- £400",,,,,,,,,Buy Now,1,,mu204-loft-bar-stool,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/mu204-loft-bar-stool-weilai-concept-weilai-concept.jpg?v=1676763184,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/mu204-loft-bar-stool-weilai-concept-weilai-concept-2.jpg?v=1676763186,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/mu204-loft-bar-stool-weilai-concept-weilai-concept-3.jpg?v=1676763188,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/mu204-loft-bar-stool-weilai-concept-weilai-concept-4.jpg?v=1676763190,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/mu204-loft-bar-stool-weilai-concept-weilai-concept-5.jpg?v=1676763191",Color,Size,,"Black,Pink,Green","S,L",,,,,1,1,1,1,1,1,,
0101107,variable,0101107-P,Airia Office Desk,1,1,visible,Airia office desk has eye-catching design shows off an elegant white top anchored to a sleek. Its spacious tabletop provides you a more comfortable and efficient working experience.,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>Airia Office Desk</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>MDF, Wood</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>White<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes, Legs to be fitted</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<audio class=""audio-for-speech""></audio>
<div class=""translate-tooltip-mtz hidden"">
<div class=""header"">
<div class=""header-controls"">
<span class=""sound-translate""></span> <span class=""settings""></span>
</div>
<div class=""translate-icons""></div>
</div>
</div>
<div class=""translate-tooltip-mtz hidden"">
<div class=""header""></div>
<div class=""translated-text"">
<div class=""words""></div>
<div class=""sentences""></div>
</div>
</div>
<span class=""translate-button-mtz hidden""></span>
<div style=""text-align: center;""></div>
<div style=""text-align: center;""><img height=""7097"" width=""651"" src=""https://i.ibb.co/LCnGsfN/changtugai.jpg""></div>
</div>",,,taxable,standard,1,4.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,899.0,,"Deisgner furniture, Over £750",,,,,,,,,Buy Now,1,,airia-office-desk,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/airia-office-desk-weilai-concept-weilai-concept.jpg?v=1676763184,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/airia-office-desk-weilai-concept-weilai-concept-2.jpg?v=1676763186,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/airia-office-desk-weilai-concept-weilai-concept-3.jpg?v=1676763188,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/airia-office-desk-weilai-concept-weilai-concept-4.jpg?v=1676763190,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/airia-office-desk-weilai-concept-weilai-concept-5.jpg?v=1676763191",Title,,,Default Title,,,,,,1,1,1,1,1,1,,
0101108,variable,0101108-P,"Norman Copenhagen Circus Pouf, Footstool",1,1,visible,"Simple but not least, our Normann Copenhagen Circus Pouf velvet footstool is a 'must-have' one for every family. With silky velvet material and cotton-filled upholstering, this kid stool will offer you a super comfortable seating experience. Take this comfy footstool home and let it be a 'little helper' for you.","<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>Normann Copenhagen Circus Pouf</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>velvet</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Optional</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Assembly Need</td>
<td>No</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<div style=""text-align: center;""><img height=""7136"" width=""775"" src=""https://i.ibb.co/R2CTV9N/screencapture-item-taobao-com-item-htm-1587313577234.png""></div>
</div>",,,taxable,standard,1,28.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,299.0,,"Black, Blue, Deisgner furniture, Green, Grey, pink, purple, Red, Yellow, £200- £400",,,,,,,,,Buy Now,1,,normann-copenhagen-circus-pouf,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/normann-copenhagen-circus-pouf-weilai-concept-weilai-concept.png?v=1676763185,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/normann-copenhagen-circus-pouf-weilai-concept-weilai-concept-2.jpg?v=1676763186,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/normann-copenhagen-circus-pouf-weilai-concept-weilai-concept-3.jpg?v=1676763188,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/normann-copenhagen-circus-pouf-weilai-concept-weilai-concept-4.jpg?v=1676763190,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/normann-copenhagen-circus-pouf-weilai-concept-weilai-concept-5.jpg?v=1676763192",Color,Size,,"Black,Blue,Green,Grey,Pink,Red,Yellow,Purple","S,L",,,,,1,1,1,1,1,1,,
0101109,variable,0101109-P,"Ferm Living Turn Daybed, Cotton Linen",1,1,visible,,"<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>Ferm Living Turn Daybed, Cotton Linen</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>
<span data-mce-fragment=""1"">Cotton Linen</span>, Painted Steel</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Green, Blue, Red, Grey<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes, Legs to be fitted</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
<audio class=""audio-for-speech""></audio>
<div class=""translate-tooltip-mtz hidden"">
<div class=""header"">
<div class=""header-controls"">
<span class=""sound-translate""></span> <span class=""settings""></span>
</div>
<div class=""translate-icons""></div>
</div>
</div>
<div style=""text-align: center;""><img src=""https://i.ibb.co/8XsCrry/9.png""></div>
</div>",,,taxable,standard,1,15.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,589.0,,"Blue, Deisgner furniture, Green, Grey, Over £750, Red",,,,,,,,,Buy Now,1,,ferm-living-turn-daybed-cotton-linen,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ferm-living-turn-daybed-cotton-linen-weilai-concept-weilai-concept.png?v=1676763185,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ferm-living-turn-daybed-cotton-linen-weilai-concept-weilai-concept-2.jpg?v=1676763187,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ferm-living-turn-daybed-cotton-linen-weilai-concept-weilai-concept-3.jpg?v=1676763188,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/ferm-living-turn-daybed-cotton-linen-weilai-concept-weilai-concept-4.jpg?v=1676763190",Color,,,"Green,Blue,Red,Grey",,,,,,1,1,1,1,1,1,,
0101110,variable,0101110-P,"Noguchi Coffee Table, Oak",1,1,visible,"This oak coffee table with glass on top is eye-catching by its special modelling. Your living room would look larger with this glass coffee table due to its transparency. Simple and classical, it fits all kinds of interiors.","<div class=""productdescription"">
<table>
<tbody>
<tr>
<td style=""font-weight: bold;"">Product name</td>
<td>Noguchi Coffee Table</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Material</td>
<td>Glass, Wood</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Dimensions</td>
<td>More details below</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Color</td>
<td>Oak<br>
</td>
</tr>
<tr>
<td style=""font-weight: bold;"">
<meta charset=""utf-8"">Assembly Need</td>
<td>Yes, Legs to be fitted</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Caring instructions</td>
<td>Wipe with a damp cloth if necessary</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Delivery</td>
<td>2-3 days to UK addresses, 4-5 days to EU addresses</td>
</tr>
<tr>
<td style=""font-weight: bold;"">Style</td>
<td>Contemporary &amp; Modern</td>
</tr>
</tbody>
</table>
</div>
<div style=""text-align: center;""><span style=""font-size: 1.4em;""></span></div>
<div style=""text-align: center;""><img height=""4379"" width=""674"" src=""https://i.ibb.co/HNrSQBz/1.png""></div>",,,taxable,standard,1,4.0,5,notify,1,0.0,1,1,1,1,Thanks for buying,,399.0,,"Black, Deisgner furniture, £200- £400",,,,,,,,,Buy Now,1,,noguchi-coffee-table,"https://cdn.shopify.com/s/files/1/0324/8268/9157/products/noguchi-coffee-table-oak-weilai-concept-weilai-concept.jpg?v=1676763184,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/noguchi-coffee-table-oak-weilai-concept-weilai-concept-2.jpg?v=1676763186,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/noguchi-coffee-table-oak-weilai-concept-weilai-concept-3.jpg?v=1676763188,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/noguchi-coffee-table-oak-weilai-concept-weilai-concept-4.jpg?v=1676763189,https://cdn.shopify.com/s/files/1/0324/8268/9157/products/noguchi-coffee-table-oak-weilai-concept-weilai-concept-5.jpg?v=1676763191",Color,,,"Light Oak,Walnut,Black Oak",,,,,,1,1,1,1,1,1,,
